id,created_dttm,title,tags,encoded_content
7d8e898b-59d8-4ad7-a0ce-8ff6b014dc4c,2025-10-02T00:44,New Chat,general,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkNhbiB5b3UgaGVscCBkcmFmdCBhIGNvbmNpc2Ugc3VtbWFyeSBhbmQgYWN0aW9uIGl0ZW1zPyJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSBpcyBhIDMtZGF5IHBsYW4gd2l0aCBlc3RpbWF0ZWQgY29zdHMuIn1dfQ==
af9bc05a-1f1b-4eed-99e5-ca9d840305d8,2025-10-02T11:11,Bug Reproduction Steps,finance-procurement,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIldyaXRlIGEgc2hvcnQgZW1haWwgYXNraW5nIGZvciBtZWV0aW5nIGF2YWlsYWJpbGl0eS4ifSwgeyJyb2xlIjogImFzc2lzdGFudCIsICJ0ZXh0IjogIkFja25vd2xlZGdlZOKAlHRoaXMgdGVtcGxhdGUgY29uZmlybXMgcmVjZWlwdCBhbmQgc2V0cyBleHBlY3RhdGlvbnMuIn0sIHsicm9sZSI6ICJ1c2VyIiwgInRleHQiOiAiVGhhdCB3b3Jrc+KAlGNvdWxkIHlvdSBtYWtlIGl0IG1vcmUgY29uY2lzZT8ifV19
f25c56bb-f591-46c6-bd60-f5a9e33b7503,2025-10-02T22:25,Révision du rapport,operations-staffing,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIldyaXRlIGEgc2hvcnQgZW1haWwgYXNraW5nIGZvciBtZWV0aW5nIGF2YWlsYWJpbGl0eS4ifSwgeyJyb2xlIjogImFzc2lzdGFudCIsICJ0ZXh0IjogIkhlcmUncyBhIGNvbmNpc2UgZW1haWwgdGVtcGxhdGUgd2l0aCBhIGNsZWFyIGNhbGwgdG8gYWN0aW9uLiJ9XX0=
2a89e5a9-52ff-4f23-9132-ea1452d80632,2025-10-06T06:20,Holiday Party Planning,general,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlBsZWFzZSBvdXRsaW5lIGEgMy1kYXkgaXRpbmVyYXJ5IHdpdGggYnVkZ2V0IHRpcHMuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJUaGVzZSBhcmUgdGhlIGNvcmUgdGFrZWF3YXlzIGFuZCBzdWdnZXN0ZWQgZm9sbG93LXVwcy4ifV19
f142cdc1-13d9-4307-a4db-85fc244107eb,2025-10-12T21:56,Holiday Party Planning,event_planning-arts,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIldyaXRlIGEgc2hvcnQgZW1haWwgYXNraW5nIGZvciBtZWV0aW5nIGF2YWlsYWJpbGl0eS4ifSwgeyJyb2xlIjogImFzc2lzdGFudCIsICJ0ZXh0IjogIlRoZXNlIGFyZSB0aGUgY29yZSB0YWtlYXdheXMgYW5kIHN1Z2dlc3RlZCBmb2xsb3ctdXBzLiJ9XX0=
29464071-6952-4650-8f68-d06d524d8e68,2025-10-09T01:54,Schedule Clinic Coverage,operations-staffing,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkNhbiB5b3UgaGVscCBkcmFmdCBhIGNvbmNpc2Ugc3VtbWFyeSBhbmQgYWN0aW9uIGl0ZW1zPyJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgc3RlcC1ieS1zdGVwIGNoZWNrbGlzdCB3aXRoIG93bmVycyBhbmQgZHVlIGRhdGVzLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In1dfQ==
980b68b6-f8e3-4f52-affd-0832a29bab4c,2025-10-07T13:32,Новый чат,medicine-health-oncology,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkNyZWF0ZSBhIHNpbXBsZSBjaGVja2xpc3QgZm9yIGNsaW5pYyBvbmJvYXJkaW5nLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgc3RlcC1ieS1zdGVwIGNoZWNrbGlzdCB3aXRoIG93bmVycyBhbmQgZHVlIGRhdGVzLiJ9XX0=
3b863fbe-15da-4def-9b6c-259cf7eaf097,2025-10-13T13:26,Onboarding Guide Draft,medicine-health-oncology,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkNhbiB5b3UgaGVscCBkcmFmdCBhIGNvbmNpc2Ugc3VtbWFyeSBhbmQgYWN0aW9uIGl0ZW1zPyJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiUmVmYWN0b3IgaW50byBzbWFsbGVyIGZ1bmN0aW9ucyBhbmQgYWRkIHVuaXQgdGVzdHMgdG8gaW5jcmVhc2UgcmVsaWFiaWxpdHkuIn0sIHsicm9sZSI6ICJ1c2VyIiwgInRleHQiOiAiVGhhdCB3b3Jrc+KAlGNvdWxkIHlvdSBtYWtlIGl0IG1vcmUgY29uY2lzZT8ifSwgeyJyb2xlIjogImFzc2lzdGFudCIsICJ0ZXh0IjogIlN1cmXigJRJJ2xsIG91dGxpbmUga2V5IHBvaW50cyBhbmQgbmV4dCBzdGVwcy4ifV19
be97d1c2-7967-4818-ad58-a0a9edd1d89f,2025-10-11T22:15,Patient Education Brochure,technology-business,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlByb3Bvc2Ugc2xpZGVzIGZvciBhIDUtbWludXRlIGxpZ2h0bmluZyB0YWxrLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiU3VyZeKAlEknbGwgb3V0bGluZSBrZXkgcG9pbnRzIGFuZCBuZXh0IHN0ZXBzLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In1dfQ==
11a0af14-2689-42da-8b65-a26be44eeeb2,2025-10-14T09:20,MRI Protocol Questions,medicine-health,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkJyYWluc3Rvcm0gd2F5cyB0byB2aXN1YWxpemUgcXVhcnRlcmx5IG1ldHJpY3MuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJUaGVzZSBhcmUgdGhlIGNvcmUgdGFrZWF3YXlzIGFuZCBzdWdnZXN0ZWQgZm9sbG93LXVwcy4ifV19
fa4ac30f-bdef-4bff-a71e-f0d28620544d,2025-10-05T11:14,Medication Prior Authorization,general,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIldyaXRlIGEgc2hvcnQgZW1haWwgYXNraW5nIGZvciBtZWV0aW5nIGF2YWlsYWJpbGl0eS4ifSwgeyJyb2xlIjogImFzc2lzdGFudCIsICJ0ZXh0IjogIlRoZXNlIGFyZSB0aGUgY29yZSB0YWtlYXdheXMgYW5kIHN1Z2dlc3RlZCBmb2xsb3ctdXBzLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJTdXJl4oCUSSdsbCBvdXRsaW5lIGtleSBwb2ludHMgYW5kIG5leHQgc3RlcHMuIn1dfQ==
49e30500-acec-4547-96d0-da609434e181,2025-10-01T10:32,Grant Specific Aims,education-teaching,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlByb3Bvc2Ugc2xpZGVzIGZvciBhIDUtbWludXRlIGxpZ2h0bmluZyB0YWxrLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiVGhlIGVycm9yIG9jY3VycyB3aGVuIGFjY2Vzc2luZyBhbiBpbmRleCB0aGF0IGRvZXMgbm90IGV4aXN0OyBhZGQgYSBib3VuZHMgY2hlY2suIn1dfQ==
985391e6-b5b6-4f4c-a7ed-c8eb344f417e,2025-10-13T08:06,MRI Protocol Questions,health-social_services-communication,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlN1bW1hcml6ZSBrZXkgcG9pbnRzIGZyb20gYSBwcm9ncmVzcyByZXBvcnQuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJVc2UgYSBzbWFsbCBtdWx0aXBsZXMgY2hhcnQgYW5kIGEgc2luZ2xlIHN1bW1hcnkgS1BJIGF0IHRoZSB0b3AuIn0sIHsicm9sZSI6ICJ1c2VyIiwgInRleHQiOiAiVGhhdCB3b3Jrc+KAlGNvdWxkIHlvdSBtYWtlIGl0IG1vcmUgY29uY2lzZT8ifSwgeyJyb2xlIjogImFzc2lzdGFudCIsICJ0ZXh0IjogIlRoZSBlcnJvciBvY2N1cnMgd2hlbiBhY2Nlc3NpbmcgYW4gaW5kZXggdGhhdCBkb2VzIG5vdCBleGlzdDsgYWRkIGEgYm91bmRzIGNoZWNrLiJ9XX0=
743c321e-e7bd-405b-95d0-d61317782582,2025-10-08T05:17,新对话,medicine-health,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlByb3Bvc2Ugc2xpZGVzIGZvciBhIDUtbWludXRlIGxpZ2h0bmluZyB0YWxrLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiVGhlIGVycm9yIG9jY3VycyB3aGVuIGFjY2Vzc2luZyBhbiBpbmRleCB0aGF0IGRvZXMgbm90IGV4aXN0OyBhZGQgYSBib3VuZHMgY2hlY2suIn1dfQ==
7204678d-292d-4435-9866-34e940a54645,2025-10-04T00:02,회의 일정 조정,hr-people_ops,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlByb3Bvc2Ugc2xpZGVzIGZvciBhIDUtbWludXRlIGxpZ2h0bmluZyB0YWxrLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiQWNrbm93bGVkZ2Vk4oCUdGhpcyB0ZW1wbGF0ZSBjb25maXJtcyByZWNlaXB0IGFuZCBzZXRzIGV4cGVjdGF0aW9ucy4ifV19
e6f42207-47bc-40ab-8f5a-41e4e655de6e,2025-10-03T20:54,DAU Weekly Report,health-social_services-communication,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlBsZWFzZSBvdXRsaW5lIGEgMy1kYXkgaXRpbmVyYXJ5IHdpdGggYnVkZ2V0IHRpcHMuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJSZWZhY3RvciBpbnRvIHNtYWxsZXIgZnVuY3Rpb25zIGFuZCBhZGQgdW5pdCB0ZXN0cyB0byBpbmNyZWFzZSByZWxpYWJpbGl0eS4ifSwgeyJyb2xlIjogInVzZXIiLCAidGV4dCI6ICJUaGF0IHdvcmtz4oCUY291bGQgeW91IG1ha2UgaXQgbW9yZSBjb25jaXNlPyJ9XX0=
c0c1da60-ae6d-4752-a3e5-7b4685b07efa,2025-10-10T21:52,Révision du rapport,technology-business,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkNhbiB5b3UgaGVscCBkcmFmdCBhIGNvbmNpc2Ugc3VtbWFyeSBhbmQgYWN0aW9uIGl0ZW1zPyJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgc3RlcC1ieS1zdGVwIGNoZWNrbGlzdCB3aXRoIG93bmVycyBhbmQgZHVlIGRhdGVzLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In1dfQ==
518f6ca1-4d3b-4cc2-ba5a-bbb5793815e5,2025-10-06T08:04,IRB Submission Checklist,medicine-health-oncology,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkRyYWZ0IGEgcmVzcG9uc2UgYWNrbm93bGVkZ2luZyByZWNlaXB0IG9mIGZvcm1zLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiQWNrbm93bGVkZ2Vk4oCUdGhpcyB0ZW1wbGF0ZSBjb25maXJtcyByZWNlaXB0IGFuZCBzZXRzIGV4cGVjdGF0aW9ucy4ifSwgeyJyb2xlIjogInVzZXIiLCAidGV4dCI6ICJUaGF0IHdvcmtz4oCUY291bGQgeW91IG1ha2UgaXQgbW9yZSBjb25jaXNlPyJ9XX0=
51374ec3-f45c-49ef-b3a2-f089be182e66,2025-10-05T11:40,Operating Room Turnover,hr-people_ops,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlByb3Bvc2Ugc2xpZGVzIGZvciBhIDUtbWludXRlIGxpZ2h0bmluZyB0YWxrLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiVGhlIGVycm9yIG9jY3VycyB3aGVuIGFjY2Vzc2luZyBhbiBpbmRleCB0aGF0IGRvZXMgbm90IGV4aXN0OyBhZGQgYSBib3VuZHMgY2hlY2suIn1dfQ==
43e58c4c-99e4-45ba-92b2-abf658145b39,2025-10-14T05:38,Cafeteria Menu App Idea,finance-procurement,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkNyZWF0ZSBhIHNpbXBsZSBjaGVja2xpc3QgZm9yIGNsaW5pYyBvbmJvYXJkaW5nLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiVXNlIGEgc21hbGwgbXVsdGlwbGVzIGNoYXJ0IGFuZCBhIHNpbmdsZSBzdW1tYXJ5IEtQSSBhdCB0aGUgdG9wLiJ9XX0=
cb789ba0-c095-4c14-b5be-f871033328ae,2025-10-09T06:17,Patient Education Brochure,event_planning-arts,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkRyYWZ0IGEgcmVzcG9uc2UgYWNrbm93bGVkZ2luZyByZWNlaXB0IG9mIGZvcm1zLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgc3RlcC1ieS1zdGVwIGNoZWNrbGlzdCB3aXRoIG93bmVycyBhbmQgZHVlIGRhdGVzLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In1dfQ==
37937bf6-823f-46f4-96b5-f0e900d8be64,2025-10-05T10:46,Refactor ETL Pipeline,education-teaching,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkJyYWluc3Rvcm0gd2F5cyB0byB2aXN1YWxpemUgcXVhcnRlcmx5IG1ldHJpY3MuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJIZXJlJ3MgYSBjb25jaXNlIGVtYWlsIHRlbXBsYXRlIHdpdGggYSBjbGVhciBjYWxsIHRvIGFjdGlvbi4ifSwgeyJyb2xlIjogInVzZXIiLCAidGV4dCI6ICJUaGF0IHdvcmtz4oCUY291bGQgeW91IG1ha2UgaXQgbW9yZSBjb25jaXNlPyJ9XX0=
0915417a-02ae-48b9-9dae-7724d3854343,2025-10-04T09:26,Schedule Clinic Coverage,education-teaching,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkRyYWZ0IGEgcmVzcG9uc2UgYWNrbm93bGVkZ2luZyByZWNlaXB0IG9mIGZvcm1zLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgY29uY2lzZSBlbWFpbCB0ZW1wbGF0ZSB3aXRoIGEgY2xlYXIgY2FsbCB0byBhY3Rpb24uIn1dfQ==
26ec7c4b-fe37-4e3f-a956-ae0784d7b10a,2025-10-07T19:49,IRB Submission Checklist,finance-procurement,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkZpeCB0aGlzIFB5dGhvbiBlcnJvcjogaW5kZXggb3V0IG9mIHJhbmdlLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgY29uY2lzZSBlbWFpbCB0ZW1wbGF0ZSB3aXRoIGEgY2xlYXIgY2FsbCB0byBhY3Rpb24uIn1dfQ==
38867063-9170-436e-ac85-76db80960f17,2025-10-09T06:14,Cafeteria Menu App Idea,research-data_science,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkZpeCB0aGlzIFB5dGhvbiBlcnJvcjogaW5kZXggb3V0IG9mIHJhbmdlLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgY29uY2lzZSBlbWFpbCB0ZW1wbGF0ZSB3aXRoIGEgY2xlYXIgY2FsbCB0byBhY3Rpb24uIn0sIHsicm9sZSI6ICJ1c2VyIiwgInRleHQiOiAiVGhhdCB3b3Jrc+KAlGNvdWxkIHlvdSBtYWtlIGl0IG1vcmUgY29uY2lzZT8ifV19
d3d711fc-7053-44ed-9bb7-de9dd8acdff1,2025-10-09T07:07,회의 일정 조정,medicine-health,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlBsZWFzZSBvdXRsaW5lIGEgMy1kYXkgaXRpbmVyYXJ5IHdpdGggYnVkZ2V0IHRpcHMuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJUaGUgZXJyb3Igb2NjdXJzIHdoZW4gYWNjZXNzaW5nIGFuIGluZGV4IHRoYXQgZG9lcyBub3QgZXhpc3Q7IGFkZCBhIGJvdW5kcyBjaGVjay4ifSwgeyJyb2xlIjogInVzZXIiLCAidGV4dCI6ICJUaGF0IHdvcmtz4oCUY291bGQgeW91IG1ha2UgaXQgbW9yZSBjb25jaXNlPyJ9XX0=
aab52815-0444-4367-8bb8-aad8f1545e55,2025-10-03T19:12,T-ALL Chemotherapy Admission,operations-staffing,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkZpeCB0aGlzIFB5dGhvbiBlcnJvcjogaW5kZXggb3V0IG9mIHJhbmdlLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiVGhlc2UgYXJlIHRoZSBjb3JlIHRha2Vhd2F5cyBhbmQgc3VnZ2VzdGVkIGZvbGxvdy11cHMuIn1dfQ==
0354b5de-d919-4b13-8413-8351c989082c,2025-10-08T13:15,Medication Prior Authorization,medicine-health-oncology,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlBsZWFzZSBvdXRsaW5lIGEgMy1kYXkgaXRpbmVyYXJ5IHdpdGggYnVkZ2V0IHRpcHMuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJIZXJlIGlzIGEgMy1kYXkgcGxhbiB3aXRoIGVzdGltYXRlZCBjb3N0cy4ifV19
ec6c0bb8-c972-473d-9f07-efa28550e462,2025-10-08T03:34,T-ALL Chemotherapy Admission,operations-staffing,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkNhbiB5b3UgaGVscCBkcmFmdCBhIGNvbmNpc2Ugc3VtbWFyeSBhbmQgYWN0aW9uIGl0ZW1zPyJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiU3VyZeKAlEknbGwgb3V0bGluZSBrZXkgcG9pbnRzIGFuZCBuZXh0IHN0ZXBzLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In1dfQ==
006d9125-cea8-44e0-8637-77eca5dc038c,2025-10-11T00:26,Reunión de Planificación,operations-staffing,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkRyYWZ0IGEgcmVzcG9uc2UgYWNrbm93bGVkZ2luZyByZWNlaXB0IG9mIGZvcm1zLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiVGhlc2UgYXJlIHRoZSBjb3JlIHRha2Vhd2F5cyBhbmQgc3VnZ2VzdGVkIGZvbGxvdy11cHMuIn1dfQ==
ccd64837-1404-48c8-82ee-d65243280343,2025-10-12T13:52,New Chat,event_planning-arts,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkJyYWluc3Rvcm0gd2F5cyB0byB2aXN1YWxpemUgcXVhcnRlcmx5IG1ldHJpY3MuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJSZWZhY3RvciBpbnRvIHNtYWxsZXIgZnVuY3Rpb25zIGFuZCBhZGQgdW5pdCB0ZXN0cyB0byBpbmNyZWFzZSByZWxpYWJpbGl0eS4ifSwgeyJyb2xlIjogInVzZXIiLCAidGV4dCI6ICJUaGF0IHdvcmtz4oCUY291bGQgeW91IG1ha2UgaXQgbW9yZSBjb25jaXNlPyJ9XX0=
825f6181-d9d4-454a-88cb-35438073b2b3,2025-10-01T11:12,Training Feedback Notes,medicine-health,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkJyYWluc3Rvcm0gd2F5cyB0byB2aXN1YWxpemUgcXVhcnRlcmx5IG1ldHJpY3MuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJVc2UgYSBzbWFsbCBtdWx0aXBsZXMgY2hhcnQgYW5kIGEgc2luZ2xlIHN1bW1hcnkgS1BJIGF0IHRoZSB0b3AuIn0sIHsicm9sZSI6ICJ1c2VyIiwgInRleHQiOiAiVGhhdCB3b3Jrc+KAlGNvdWxkIHlvdSBtYWtlIGl0IG1vcmUgY29uY2lzZT8ifV19
faa211f0-cee5-4299-af06-485924f240a0,2025-10-11T13:20,Reunión de Planificación,medicine-health,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIldyaXRlIGEgc2hvcnQgZW1haWwgYXNraW5nIGZvciBtZWV0aW5nIGF2YWlsYWJpbGl0eS4ifSwgeyJyb2xlIjogImFzc2lzdGFudCIsICJ0ZXh0IjogIlRoZSBlcnJvciBvY2N1cnMgd2hlbiBhY2Nlc3NpbmcgYW4gaW5kZXggdGhhdCBkb2VzIG5vdCBleGlzdDsgYWRkIGEgYm91bmRzIGNoZWNrLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJIZXJlIGlzIGEgMy1kYXkgcGxhbiB3aXRoIGVzdGltYXRlZCBjb3N0cy4ifV19
537851ae-9d25-4e03-b650-35f958bf72f6,2025-10-12T08:25,Medication Prior Authorization,health-social_services-communication,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlBsZWFzZSBvdXRsaW5lIGEgMy1kYXkgaXRpbmVyYXJ5IHdpdGggYnVkZ2V0IHRpcHMuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJSZWZhY3RvciBpbnRvIHNtYWxsZXIgZnVuY3Rpb25zIGFuZCBhZGQgdW5pdCB0ZXN0cyB0byBpbmNyZWFzZSByZWxpYWJpbGl0eS4ifSwgeyJyb2xlIjogInVzZXIiLCAidGV4dCI6ICJUaGF0IHdvcmtz4oCUY291bGQgeW91IG1ha2UgaXQgbW9yZSBjb25jaXNlPyJ9XX0=
1b04e29c-692b-4c41-9dc2-6d9e5e713122,2025-10-07T05:12,Compute Quota Request,operations-staffing,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlN1bW1hcml6ZSBrZXkgcG9pbnRzIGZyb20gYSBwcm9ncmVzcyByZXBvcnQuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJSZWZhY3RvciBpbnRvIHNtYWxsZXIgZnVuY3Rpb25zIGFuZCBhZGQgdW5pdCB0ZXN0cyB0byBpbmNyZWFzZSByZWxpYWJpbGl0eS4ifV19
ffc4746a-f62b-4399-8ac4-d7abca1584bd,2025-10-13T01:13,Refactor ETL Pipeline,general,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlN1Z2dlc3QgbmV4dCBzdGVwcyB0byBpbXByb3ZlIHRoZSBFVEwgcGlwZWxpbmUuIn0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJBY2tub3dsZWRnZWTigJR0aGlzIHRlbXBsYXRlIGNvbmZpcm1zIHJlY2VpcHQgYW5kIHNldHMgZXhwZWN0YXRpb25zLiJ9LCB7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlRoYXQgd29ya3PigJRjb3VsZCB5b3UgbWFrZSBpdCBtb3JlIGNvbmNpc2U/In0sIHsicm9sZSI6ICJhc3Npc3RhbnQiLCAidGV4dCI6ICJUaGUgZXJyb3Igb2NjdXJzIHdoZW4gYWNjZXNzaW5nIGFuIGluZGV4IHRoYXQgZG9lcyBub3QgZXhpc3Q7IGFkZCBhIGJvdW5kcyBjaGVjay4ifV19
aac6babe-9d7b-4696-919d-79147266e42d,2025-10-09T07:06,Epic Template Fix,general,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIlByb3Bvc2Ugc2xpZGVzIGZvciBhIDUtbWludXRlIGxpZ2h0bmluZyB0YWxrLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSBpcyBhIDMtZGF5IHBsYW4gd2l0aCBlc3RpbWF0ZWQgY29zdHMuIn0sIHsicm9sZSI6ICJ1c2VyIiwgInRleHQiOiAiVGhhdCB3b3Jrc+KAlGNvdWxkIHlvdSBtYWtlIGl0IG1vcmUgY29uY2lzZT8ifV19
ee6cb1a7-028a-4492-b80e-9da329739816,2025-10-02T06:13,Dataset Cleaning Plan,research-data_science,eyJ0dXJucyI6IFt7InJvbGUiOiAidXNlciIsICJ0ZXh0IjogIkZpeCB0aGlzIFB5dGhvbiBlcnJvcjogaW5kZXggb3V0IG9mIHJhbmdlLiJ9LCB7InJvbGUiOiAiYXNzaXN0YW50IiwgInRleHQiOiAiSGVyZSdzIGEgY29uY2lzZSBlbWFpbCB0ZW1wbGF0ZSB3aXRoIGEgY2xlYXIgY2FsbCB0byBhY3Rpb24uIn1dfQ==
